id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
22624,2019-05-11,71-MCP-8761,FIAT,500L,2012,122933,DEBRIYAJ RULMANI,566,1825
22625,2019-07-27,47-QVL-6578,MERCEDES,S350,2001,126370,DEBRIYAJ RULMANI,566,356
22626,2018-10-20,17-QXK-5942,AUDI,Q5,2017,29434,DEBRIYAJ RULMANI,566,341
22627,2019-01-26,32-TKH-3181,TOFAS,KARTAL,2017,32935,BALATA,787,919
22628,2019-12-26,25-SBT-4288,TESLA,T3,2000,79302,DEBRIYAJ RULMANI,566,950
22629,2019-09-01,78-OBB-927,BMW,X7,2016,180346,BALATA,787,1603
22630,2018-11-28,53-EQU-7388,BMW,X7,2011,10610,DIREKSIYON POMPASI,850,983
22631,2019-03-20,04-BXC-1672,TESLA,T1,2009,105233,DIREKSIYON POMPASI,850,541
22632,2018-01-05,34-YCY-4660,AUDI,Q5,2015,184666,BALATA,787,613
22633,2019-06-16,26-XZX-7905,SAAB,S3,2002,108287,DEBRIYAJ RULMANI,566,1877
22634,2018-04-18,29-DQR-441,VOLKSWAGEN,PASSAT,2007,32094,DEBRIYAJ RULMANI,566,742
22635,2019-04-09,37-OUP-2690,PEUGEOT,306,2017,34398,DIREKSIYON POMPASI,850,1510
22636,2018-02-02,38-OPT-568,PEUGEOT,407,2011,160501,DEBRIYAJ RULMANI,566,796
22637,2019-02-06,69-RFR-7397,VOLVO,V1,2016,51640,DEBRIYAJ RULMANI,566,350
22638,2019-12-15,64-QUC-3444,TOFAS,DOGAN,2004,54819,DEBRIYAJ RULMANI,566,1141
22639,2019-11-24,73-SFV-4401,AUDI,Q3,2002,169202,BALATA,787,1688
22640,2019-05-26,06-UBG-3536,FIAT,DOBLO,2013,14347,DIREKSIYON POMPASI,850,1369
22641,2019-05-13,08-NDE-4067,MERCEDES,E200,2011,132326,DIREKSIYON POMPASI,850,1895
22642,2018-10-10,20-DYC-8537,TOFAS,KARTAL,2008,23940,DIREKSIYON POMPASI,850,801
22643,2018-01-03,80-GDV-5775,PEUGEOT,407,2010,169760,BALATA,787,787
22644,2018-10-17,74-KQH-9795,TOFAS,DOGAN,2013,130915,BALATA,787,385
22645,2018-02-11,65-JPU-671,TESLA,T1,2010,155742,DEBRIYAJ RULMANI,566,1242
22646,2018-10-15,24-VQX-9755,FIAT,DOBLO,2007,130304,DIREKSIYON POMPASI,850,1662
22647,2018-02-04,11-XEA-7374,TESLA,T4,2011,114639,BALATA,787,1023
22648,2018-01-17,26-WHV-7640,SAAB,S4,2013,92175,BALATA,787,884
22649,2018-03-29,09-UHZ-5550,TESLA,T2,2004,106572,DIREKSIYON POMPASI,850,545
22650,2019-04-29,36-HMI-7583,BMW,X3,2011,14336,DEBRIYAJ RULMANI,566,1511
22651,2018-03-21,07-ANJ-8964,FORD,KA,2001,152064,DEBRIYAJ RULMANI,566,413
22652,2019-03-22,62-APK-8284,FIAT,500,2016,163201,DIREKSIYON POMPASI,850,1429
22653,2019-08-20,61-QZF-504,SAAB,S4,2015,118896,DEBRIYAJ RULMANI,566,1340
22654,2018-05-30,67-XVF-4796,TESLA,T4,2013,170223,DEBRIYAJ RULMANI,566,1828
22655,2018-05-18,54-DCO-6799,AUDI,Q7,2013,5471,DEBRIYAJ RULMANI,566,1375
22656,2019-03-14,46-HXY-6672,VOLVO,V2,2008,15855,BALATA,787,1242
22657,2018-02-24,23-MSS-6937,TESLA,T4,2000,69130,DIREKSIYON POMPASI,850,475
22658,2018-12-10,31-DOU-6525,TOFAS,DOGAN,2012,115938,DIREKSIYON POMPASI,850,1817
22659,2019-07-26,57-RNB-1160,BMW,X5,2004,185178,DIREKSIYON POMPASI,850,341
22660,2019-08-21,32-EDA-7995,FORD,KA,2007,5746,DIREKSIYON POMPASI,850,1208
22661,2019-03-15,44-IHQ-680,BMW,X5,2005,171680,BALATA,787,1168
22662,2019-02-18,52-LGO-3145,AUDI,Q5,2007,167443,DEBRIYAJ RULMANI,566,439
22663,2019-08-30,34-YJE-8903,TESLA,T2,2004,141358,DIREKSIYON POMPASI,850,1659
22664,2019-07-03,21-RMY-6454,VOLVO,V3,2017,137966,DEBRIYAJ RULMANI,566,1781
22665,2019-04-13,09-KZA-9858,BMW,X5,2001,83069,DIREKSIYON POMPASI,850,339
22666,2019-09-07,14-FPB-8357,FIAT,500,2016,71350,BALATA,787,1232
22667,2018-05-17,19-VGP-4754,TESLA,T1,2002,87103,DIREKSIYON POMPASI,850,1263
22668,2019-01-29,15-OOQ-9290,VOLVO,V1,2001,85273,BALATA,787,1376
22669,2018-03-09,40-XGC-9789,TESLA,T2,2011,102521,DEBRIYAJ RULMANI,566,811
22670,2019-11-10,56-UBF-7250,FIAT,500,2008,126218,DIREKSIYON POMPASI,850,1755
22671,2019-06-03,23-YDT-7637,BMW,X3,2000,35707,BALATA,787,669
22672,2019-04-02,13-DDB-9421,VOLVO,V3,2014,80104,BALATA,787,1305
22673,2018-10-21,69-FSS-2464,VOLVO,V2,2002,95386,DIREKSIYON POMPASI,850,763
22674,2019-01-21,12-QOX-2442,AUDI,A6,2006,51518,DEBRIYAJ RULMANI,566,1891
22675,2019-09-27,51-BTG-6280,FIAT,500L,2016,4741,DEBRIYAJ RULMANI,566,387
22676,2018-01-26,08-FHI-4254,AUDI,Q5,2010,159982,BALATA,787,1933
22677,2019-04-22,05-PQF-7586,AUDI,Q7,2011,115031,DEBRIYAJ RULMANI,566,710
22678,2019-05-15,51-RGH-7152,PEUGEOT,407,2017,139419,DEBRIYAJ RULMANI,566,1008
22679,2018-05-05,40-TFD-2956,MERCEDES,S350,2016,38303,DEBRIYAJ RULMANI,566,836
22680,2018-01-30,15-DPS-5956,VOLKSWAGEN,POLO,2005,62643,BALATA,787,1002
22681,2019-01-10,29-RYK-720,BMW,X3,2001,186073,DIREKSIYON POMPASI,850,1158
22682,2019-12-12,49-VXZ-9670,AUDI,A6,2009,177562,BALATA,787,1281
22683,2019-05-15,35-BRO-3486,PEUGEOT,407,2006,187057,DIREKSIYON POMPASI,850,971
22684,2018-02-08,05-GSJ-9880,VOLVO,V4,2010,99786,BALATA,787,1890
22685,2018-09-19,66-TRC-9229,SAAB,S2,2015,120696,BALATA,787,1063
22686,2019-06-23,41-CXA-2969,TESLA,T3,2013,170783,DIREKSIYON POMPASI,850,1342
22687,2019-12-23,81-ZEB-6996,MERCEDES,S600,2004,47235,DIREKSIYON POMPASI,850,1450
22688,2018-05-17,51-YOT-174,AUDI,Q5,2006,184925,DEBRIYAJ RULMANI,566,1505
22689,2018-09-07,25-OLH-554,BMW,X7,2008,77139,DIREKSIYON POMPASI,850,891
22690,2018-06-20,47-DGV-542,PEUGEOT,206,2010,106032,DEBRIYAJ RULMANI,566,1429
22691,2018-08-19,30-WBJ-3644,PEUGEOT,206,2015,76386,DIREKSIYON POMPASI,850,1921
22692,2018-06-01,69-JPC-7081,MERCEDES,S350,2011,3027,DIREKSIYON POMPASI,850,1144
22693,2018-04-30,70-MRP-8222,AUDI,A6,2010,53247,BALATA,787,750
22694,2018-04-09,38-WSJ-1796,AUDI,Q7,2001,184989,DEBRIYAJ RULMANI,566,448
22695,2019-02-22,50-JDK-1753,FORD,KA,2002,191913,DEBRIYAJ RULMANI,566,1914
22696,2018-02-25,81-ZXF-8328,FIAT,EGEA,2013,63375,DIREKSIYON POMPASI,850,1800
22697,2019-10-29,43-VCO-1932,VOLVO,V4,2013,93649,DEBRIYAJ RULMANI,566,1696
22698,2019-07-16,37-THQ-375,TESLA,T4,2011,12992,DIREKSIYON POMPASI,850,613
22699,2018-07-07,10-RJV-626,FORD,FOCUS,2008,135447,DIREKSIYON POMPASI,850,883
22700,2019-12-30,04-TER-2052,MERCEDES,C180,2015,108907,DIREKSIYON POMPASI,850,1399
22701,2019-01-27,53-VUQ-6086,BMW,X5,2015,82277,BALATA,787,830
22702,2019-09-03,32-UWW-6916,TOFAS,KARTAL,2008,9085,DIREKSIYON POMPASI,850,1787
22703,2019-04-06,56-TVL-5384,SAAB,S1,2005,38357,DEBRIYAJ RULMANI,566,1086
22704,2019-10-19,13-KYG-9839,VOLVO,V1,2005,8057,DIREKSIYON POMPASI,850,731
22705,2019-03-21,37-JPT-7320,TOFAS,KARTAL,2017,145864,DEBRIYAJ RULMANI,566,1299
22706,2018-06-17,67-KOU-702,TESLA,T1,2001,101528,BALATA,787,1459
22707,2019-12-02,62-JAK-4298,FORD,FIESTA,2005,140112,DIREKSIYON POMPASI,850,1519
22708,2018-05-29,33-JZO-9128,VOLVO,V2,2013,105391,BALATA,787,935
22709,2018-03-04,54-UAQ-1550,VOLVO,V3,2014,134213,BALATA,787,704
22710,2018-10-14,42-WRQ-6065,SAAB,S1,2006,140332,DEBRIYAJ RULMANI,566,683
22711,2019-11-21,10-DVN-6422,SAAB,S2,2001,90401,DEBRIYAJ RULMANI,566,331
22712,2018-01-13,12-WTK-9057,TESLA,T3,2013,114035,DEBRIYAJ RULMANI,566,843
22713,2019-09-04,32-ARS-1657,VOLKSWAGEN,JETTA,2014,190230,DEBRIYAJ RULMANI,566,414
22714,2018-10-07,42-UEE-3827,VOLKSWAGEN,POLO,2007,138710,DIREKSIYON POMPASI,850,574
22715,2018-08-29,14-PUN-6393,FORD,FOCUS,2013,52070,BALATA,787,1767
22716,2018-07-23,49-BDX-2015,BMW,X3,2003,10335,BALATA,787,1330
22717,2018-01-18,41-HHT-600,FORD,FIESTA,2001,162301,DEBRIYAJ RULMANI,566,948
22718,2018-10-01,15-PDR-8548,VOLVO,V4,2013,154475,DIREKSIYON POMPASI,850,1303
22719,2019-05-30,58-RZO-6978,FIAT,500,2000,187717,BALATA,787,1549
22720,2018-04-24,09-BCE-7210,MERCEDES,E200,2009,139454,DEBRIYAJ RULMANI,566,1049
22721,2018-07-16,70-QEX-7978,BMW,X5,2011,41293,DEBRIYAJ RULMANI,566,1827
22722,2018-09-02,16-UQP-1570,VOLKSWAGEN,POLO,2001,172286,DEBRIYAJ RULMANI,566,923
22723,2018-01-06,56-IHA-8335,AUDI,Q7,2011,126021,BALATA,787,763
22724,2018-03-19,12-CMV-429,AUDI,Q7,2013,188654,DEBRIYAJ RULMANI,566,1264
22725,2018-10-09,35-ARG-2261,VOLVO,V4,2012,125348,DIREKSIYON POMPASI,850,1284
22726,2019-01-11,03-YQN-1331,VOLVO,V3,2013,72942,DEBRIYAJ RULMANI,566,1121
22727,2019-09-03,27-QLN-9128,TOFAS,DOGAN,2014,39555,DIREKSIYON POMPASI,850,1667
22728,2019-04-20,43-DCZ-4590,FIAT,500,2013,111195,BALATA,787,1472
22729,2018-03-18,57-CRQ-2475,FORD,KA,2010,192590,BALATA,787,1433
22730,2018-11-13,71-KJW-8128,SAAB,S3,2002,189919,DEBRIYAJ RULMANI,566,1647
22731,2018-04-10,63-MZA-483,VOLKSWAGEN,POLO,2016,164341,DEBRIYAJ RULMANI,566,515
22732,2019-12-22,36-FHV-1804,MERCEDES,S350,2017,133784,BALATA,787,1375
22733,2019-01-24,03-VJC-7587,AUDI,Q3,2002,106347,DEBRIYAJ RULMANI,566,1818
22734,2018-05-08,49-NLZ-6485,PEUGEOT,206,2016,136027,DEBRIYAJ RULMANI,566,1930
22735,2019-10-30,68-FXN-7338,VOLVO,V2,2015,36490,DEBRIYAJ RULMANI,566,1388
22736,2019-01-12,31-WRB-9558,MERCEDES,E200,2009,90165,DIREKSIYON POMPASI,850,1360
22737,2018-09-29,11-QTB-2264,FIAT,DOBLO,2011,14479,BALATA,787,1081
22738,2018-01-26,11-QGN-8397,VOLVO,V4,2006,112483,BALATA,787,1048
22739,2018-01-02,67-SCN-3701,TOFAS,KARTAL,2001,137312,DIREKSIYON POMPASI,850,1799
22740,2019-01-13,78-JTZ-9065,MERCEDES,S350,2017,8157,BALATA,787,345
22741,2018-12-11,24-VBV-4249,VOLKSWAGEN,POLO,2000,195667,DIREKSIYON POMPASI,850,1529
22742,2018-08-24,50-FIY-7361,VOLVO,V4,2002,128234,DIREKSIYON POMPASI,850,1275
22743,2019-11-01,68-RQE-6514,SAAB,S4,2015,159807,DIREKSIYON POMPASI,850,942
22744,2018-11-18,02-BAW-4313,VOLVO,V3,2001,85809,DIREKSIYON POMPASI,850,1896
22745,2018-08-09,66-VTY-7058,TESLA,T4,2013,38691,DEBRIYAJ RULMANI,566,1855
22746,2019-03-07,56-SMI-5589,SAAB,S4,2011,159011,BALATA,787,662
22747,2019-01-05,49-RJI-2329,AUDI,Q5,2010,186864,DEBRIYAJ RULMANI,566,1508
22748,2018-11-20,65-PCY-4888,VOLKSWAGEN,JETTA,2001,79883,BALATA,787,1964
22749,2019-09-30,03-GWX-2780,MERCEDES,C180,2006,40087,BALATA,787,1331
22750,2019-09-28,79-MAL-7290,TOFAS,SAHIN,2006,82803,DEBRIYAJ RULMANI,566,1984
22751,2018-07-27,56-EUD-8794,VOLKSWAGEN,JETTA,2007,107284,BALATA,787,440
22752,2019-01-18,52-XIS-2714,AUDI,Q7,2002,103148,DEBRIYAJ RULMANI,566,1661
22753,2018-03-01,68-SGD-6207,VOLKSWAGEN,JETTA,2014,197075,DIREKSIYON POMPASI,850,552
22754,2018-07-28,23-HJS-2041,AUDI,Q5,2012,120745,BALATA,787,1734
22755,2018-08-04,02-SQK-1158,AUDI,A6,2016,17021,DEBRIYAJ RULMANI,566,269
22756,2019-11-26,50-YBD-1806,SAAB,S4,2010,190428,BALATA,787,1549
22757,2018-02-16,44-ZTF-4701,TESLA,T3,2001,197167,DEBRIYAJ RULMANI,566,1890
22758,2019-03-20,47-EDT-3511,TESLA,T2,2017,11355,DEBRIYAJ RULMANI,566,1838
22759,2018-08-05,15-ZWB-146,TOFAS,SAHIN,2011,172590,DEBRIYAJ RULMANI,566,588
22760,2019-01-16,76-PUI-3246,FORD,FOCUS,2002,40501,DEBRIYAJ RULMANI,566,1571
22761,2018-04-13,31-VOF-9779,MERCEDES,C180,2011,62153,BALATA,787,706
22762,2019-01-09,07-VNQ-4967,FIAT,EGEA,2014,126270,BALATA,787,283
22763,2018-05-11,67-WMZ-6248,SAAB,S3,2009,76888,DIREKSIYON POMPASI,850,500
22764,2018-02-26,33-DOL-4116,BMW,X7,2017,190936,DEBRIYAJ RULMANI,566,1140
22765,2019-08-31,42-DJN-6380,BMW,X7,2005,199324,BALATA,787,1125
22766,2019-02-26,81-OYE-764,BMW,X3,2013,86766,DEBRIYAJ RULMANI,566,321
22767,2019-07-25,20-QGE-2391,PEUGEOT,407,2007,92647,BALATA,787,1632
22768,2019-02-07,45-KQI-1951,VOLVO,V3,2012,60459,BALATA,787,447
22769,2019-09-23,79-PMP-9695,BMW,X7,2016,190057,BALATA,787,1938
22770,2018-09-20,47-OTU-5398,FIAT,500L,2000,7395,DIREKSIYON POMPASI,850,1927
22771,2018-10-01,31-YMU-6759,FORD,FIESTA,2002,188823,BALATA,787,1026
22772,2018-12-03,11-NWA-372,FORD,KA,2008,161927,BALATA,787,1857
22773,2018-09-04,01-GCZ-4359,VOLKSWAGEN,POLO,2005,115593,BALATA,787,1995
22774,2019-06-14,42-FDE-98,BMW,X5,2000,12603,DEBRIYAJ RULMANI,566,835
22775,2018-07-05,03-AJC-3773,AUDI,Q3,2011,23940,DEBRIYAJ RULMANI,566,1097
22776,2019-05-07,66-JFB-9550,VOLKSWAGEN,PASSAT,2003,61350,DEBRIYAJ RULMANI,566,888
22777,2018-02-19,26-QOM-7549,VOLKSWAGEN,POLO,2010,27590,DIREKSIYON POMPASI,850,877
22778,2018-11-14,49-TPN-7652,FIAT,DOBLO,2001,52989,BALATA,787,1759
22779,2019-01-18,30-HNP-4988,FIAT,500L,2012,56640,DEBRIYAJ RULMANI,566,1249
22780,2019-10-25,23-YLP-4326,TESLA,T3,2005,33382,DEBRIYAJ RULMANI,566,1914
22781,2019-05-29,41-VZI-9550,TESLA,T1,2006,102235,BALATA,787,1915
22782,2019-01-19,79-AFT-2677,TOFAS,SAHIN,2012,72602,BALATA,787,423
22783,2019-06-06,52-AVW-9021,VOLVO,V4,2004,156157,DEBRIYAJ RULMANI,566,1533
22784,2018-08-13,31-VKG-7340,BMW,X3,2005,185177,DEBRIYAJ RULMANI,566,1808
22785,2018-11-08,70-STJ-5747,VOLKSWAGEN,PASSAT,2011,6279,BALATA,787,631
22786,2019-04-22,11-LTM-5163,AUDI,Q7,2017,51880,BALATA,787,384
22787,2018-11-09,14-QDX-3261,TOFAS,DOGAN,2015,45640,DEBRIYAJ RULMANI,566,802
22788,2018-07-03,60-RSO-7996,TESLA,T2,2001,75797,BALATA,787,744
22789,2019-11-04,55-MSQ-1144,AUDI,Q3,2007,72823,DIREKSIYON POMPASI,850,672
22790,2018-07-26,04-WED-9441,AUDI,A6,2010,156270,DIREKSIYON POMPASI,850,1343
22791,2018-06-23,10-GSZ-776,AUDI,Q3,2013,130538,DEBRIYAJ RULMANI,566,1642
22792,2019-08-08,28-SQS-4540,AUDI,Q5,2005,174803,DIREKSIYON POMPASI,850,965
22793,2018-10-04,64-SLX-4755,TOFAS,DOGAN,2007,145342,DIREKSIYON POMPASI,850,818
22794,2018-05-13,24-EHO-7874,VOLKSWAGEN,JETTA,2004,27165,DIREKSIYON POMPASI,850,1595
22795,2019-04-14,25-LSH-5643,MERCEDES,C180,2015,56370,DEBRIYAJ RULMANI,566,1794
22796,2019-01-16,34-AOQ-1677,FIAT,500L,2015,194921,DIREKSIYON POMPASI,850,1862
22797,2019-03-12,50-TAN-1586,TESLA,T4,2016,152759,DIREKSIYON POMPASI,850,781
22798,2018-12-21,30-SKM-3526,VOLVO,V4,2004,195453,BALATA,787,957
22799,2019-07-14,22-DJL-3455,FORD,FOCUS,2015,27698,DIREKSIYON POMPASI,850,458
22800,2019-05-28,65-YGT-4866,MERCEDES,C180,2001,21922,DIREKSIYON POMPASI,850,1633
22801,2019-07-02,11-SWQ-4710,VOLVO,V1,2003,39832,DEBRIYAJ RULMANI,566,1736
22802,2019-03-11,55-FRU-3445,MERCEDES,C180,2014,177144,DIREKSIYON POMPASI,850,533
22803,2019-09-14,28-YLP-3000,TOFAS,SAHIN,2016,129786,DEBRIYAJ RULMANI,566,345
22804,2018-09-16,71-ZLM-3766,FORD,KA,2015,12048,DEBRIYAJ RULMANI,566,1328
22805,2018-08-18,27-WJN-2725,PEUGEOT,306,2003,24891,DIREKSIYON POMPASI,850,824
22806,2019-08-10,39-GWE-9441,TESLA,T4,2015,72168,DIREKSIYON POMPASI,850,1591
22807,2019-05-19,20-XEP-4959,MERCEDES,E200,2017,13474,DIREKSIYON POMPASI,850,1003
22808,2019-11-30,37-TUM-7377,PEUGEOT,407,2000,129723,DEBRIYAJ RULMANI,566,1540
22809,2019-05-28,39-BPM-1942,BMW,X7,2017,31320,DEBRIYAJ RULMANI,566,1299
22810,2018-03-30,22-IWF-3304,VOLKSWAGEN,PASSAT,2016,161110,DIREKSIYON POMPASI,850,1954
22811,2019-06-12,45-FPY-6649,TOFAS,SAHIN,2007,183451,DEBRIYAJ RULMANI,566,1052
22812,2019-08-20,42-EOQ-3825,VOLVO,V3,2009,91168,DIREKSIYON POMPASI,850,1716
22813,2019-10-21,14-MZI-4767,VOLVO,V3,2016,83751,DIREKSIYON POMPASI,850,496
22814,2018-06-26,13-ZJW-9800,MERCEDES,S350,2014,107507,DIREKSIYON POMPASI,850,896
22815,2018-10-20,56-PNB-2937,PEUGEOT,206,2015,37279,DEBRIYAJ RULMANI,566,1326
22816,2018-08-27,24-UYM-1155,FIAT,EGEA,2015,37662,DEBRIYAJ RULMANI,566,881
22817,2018-09-07,61-LEB-8036,PEUGEOT,206,2015,196453,DIREKSIYON POMPASI,850,1092
22818,2018-04-23,28-JYP-7920,AUDI,Q5,2004,96356,DEBRIYAJ RULMANI,566,876
22819,2018-09-20,67-HPM-3583,TESLA,T4,2002,158840,DEBRIYAJ RULMANI,566,1937
22820,2019-07-06,28-DMN-3307,PEUGEOT,407,2006,129280,DIREKSIYON POMPASI,850,331
22821,2018-10-29,27-DLX-2381,SAAB,S2,2001,154837,DEBRIYAJ RULMANI,566,1358
22822,2019-12-16,10-CIT-8162,TOFAS,SAHIN,2013,15304,DIREKSIYON POMPASI,850,814
22823,2018-07-14,74-RKL-8892,TESLA,T4,2003,196961,DEBRIYAJ RULMANI,566,1434
22824,2018-07-05,59-SMN-3645,TOFAS,DOGAN,2016,48560,DEBRIYAJ RULMANI,566,1334
22825,2019-07-07,08-QEB-1196,VOLVO,V3,2004,184906,BALATA,787,1773
22826,2018-12-02,04-VIN-5475,MERCEDES,S350,2011,100277,BALATA,787,773
22827,2018-02-27,58-NFX-472,TOFAS,DOGAN,2012,185632,BALATA,787,1750
22828,2018-07-05,20-JAU-4694,BMW,X3,2003,62138,DEBRIYAJ RULMANI,566,1911
22829,2018-08-14,36-QHW-5149,SAAB,S3,2017,98260,BALATA,787,772
22830,2018-02-26,66-QQU-6326,TESLA,T1,2007,149945,DEBRIYAJ RULMANI,566,1302
22831,2018-08-16,80-YGR-2285,VOLVO,V4,2014,98550,BALATA,787,1322
22832,2018-07-06,63-KLI-5367,VOLKSWAGEN,JETTA,2011,171215,BALATA,787,1896
22833,2018-01-22,22-CTP-7149,PEUGEOT,407,2000,45389,DEBRIYAJ RULMANI,566,569
22834,2019-04-19,76-AJY-3687,PEUGEOT,306,2006,82804,BALATA,787,1402
22835,2018-03-10,38-YTB-1212,TESLA,T1,2017,167244,DEBRIYAJ RULMANI,566,1037
22836,2019-02-27,46-ZDZ-4327,TESLA,T2,2005,62976,BALATA,787,1493
22837,2019-09-11,46-VTK-6808,AUDI,Q5,2002,67709,BALATA,787,780
22838,2018-03-26,07-BUH-5122,VOLKSWAGEN,PASSAT,2009,59794,BALATA,787,390
22839,2018-03-30,28-FFY-1535,FIAT,500,2011,56720,BALATA,787,1948
22840,2018-09-21,31-RPI-8097,BMW,X5,2010,68166,DEBRIYAJ RULMANI,566,1395
22841,2018-06-14,12-FWE-7831,FIAT,EGEA,2007,99720,DEBRIYAJ RULMANI,566,624
22842,2019-02-05,26-JEI-9851,VOLVO,V3,2000,93325,DIREKSIYON POMPASI,850,413
22843,2019-01-17,15-GIS-4280,PEUGEOT,306,2007,138909,DEBRIYAJ RULMANI,566,1372
22844,2019-10-25,30-WOP-4141,FORD,FIESTA,2017,55945,DIREKSIYON POMPASI,850,702
22845,2019-05-31,54-OLH-2889,SAAB,S4,2007,30624,BALATA,787,1921
22846,2018-04-23,05-YAZ-5160,MERCEDES,E200,2013,106099,DIREKSIYON POMPASI,850,1096
22847,2019-06-23,38-JQO-5896,FORD,KA,2015,198329,DEBRIYAJ RULMANI,566,700
22848,2019-05-18,38-PHN-2152,VOLKSWAGEN,PASSAT,2013,64179,BALATA,787,1785
22849,2018-05-08,78-NQH-9848,BMW,X5,2010,100095,DIREKSIYON POMPASI,850,443
22850,2018-05-14,04-XZC-3556,AUDI,Q3,2006,173653,DIREKSIYON POMPASI,850,1053
22851,2018-03-12,17-KCS-1655,FIAT,500L,2011,66722,DEBRIYAJ RULMANI,566,1481
22852,2020-01-01,65-JXZ-9130,VOLKSWAGEN,JETTA,2017,57670,DEBRIYAJ RULMANI,566,626
22853,2018-01-04,24-CQQ-1105,VOLKSWAGEN,JETTA,2005,15918,DIREKSIYON POMPASI,850,968
22854,2019-07-27,25-FYJ-6432,SAAB,S2,2015,119774,DEBRIYAJ RULMANI,566,554
22855,2019-02-11,75-GYB-1687,PEUGEOT,407,2011,171730,DEBRIYAJ RULMANI,566,1212
22856,2019-11-28,81-YMD-3105,MERCEDES,E200,2016,170187,DIREKSIYON POMPASI,850,1368
22857,2018-09-12,20-GGZ-7680,TOFAS,DOGAN,2003,9368,DIREKSIYON POMPASI,850,1885
22858,2019-03-19,04-QQF-5641,TESLA,T3,2002,12947,BALATA,787,1656
22859,2018-11-08,49-RFE-7569,VOLVO,V4,2001,112301,DEBRIYAJ RULMANI,566,1647
22860,2019-08-18,15-SQF-8461,VOLKSWAGEN,JETTA,2008,34035,DEBRIYAJ RULMANI,566,722
22861,2019-04-02,58-SLP-6290,FORD,KA,2015,87924,DEBRIYAJ RULMANI,566,895
22862,2018-12-29,54-YHV-2458,VOLKSWAGEN,PASSAT,2014,162608,DEBRIYAJ RULMANI,566,919
22863,2018-06-03,50-KXE-2257,PEUGEOT,206,2014,54100,BALATA,787,901
22864,2018-03-08,32-RWY-8586,FORD,FOCUS,2002,197146,DEBRIYAJ RULMANI,566,1560
22865,2018-04-24,24-GQF-7737,TOFAS,SAHIN,2013,155797,BALATA,787,1050
22866,2018-01-22,78-LRB-3978,VOLVO,V1,2009,188931,DEBRIYAJ RULMANI,566,1517
22867,2018-03-12,66-WQY-1529,TOFAS,SAHIN,2009,144044,DIREKSIYON POMPASI,850,1446
22868,2019-04-05,41-XMY-3852,VOLVO,V4,2002,71822,DEBRIYAJ RULMANI,566,1811
22869,2018-05-10,41-ASG-6341,VOLKSWAGEN,JETTA,2010,168522,DEBRIYAJ RULMANI,566,1638
22870,2018-08-30,46-ORW-5371,FIAT,EGEA,2011,51677,DIREKSIYON POMPASI,850,589
22871,2018-07-29,19-KGD-6127,SAAB,S2,2006,90893,BALATA,787,1318
22872,2019-06-12,01-ZHM-9063,TESLA,T3,2002,97432,DIREKSIYON POMPASI,850,1381
22873,2019-08-31,63-FBG-6078,VOLVO,V1,2011,153943,BALATA,787,1820
22874,2019-02-15,21-NTO-5728,FIAT,DOBLO,2004,117218,DIREKSIYON POMPASI,850,1030
22875,2018-01-11,29-AXL-2712,FORD,FOCUS,2009,172262,BALATA,787,518
22876,2018-02-19,52-YIN-6846,BMW,X3,2016,94041,DIREKSIYON POMPASI,850,1325
22877,2019-11-26,55-RTZ-2312,VOLKSWAGEN,JETTA,2011,22864,DIREKSIYON POMPASI,850,1615
22878,2018-08-08,72-JXI-6043,FORD,KA,2002,32760,BALATA,787,1379
22879,2018-02-05,38-KTH-8175,FORD,KA,2002,91544,DEBRIYAJ RULMANI,566,485
22880,2018-12-11,74-ALP-5877,SAAB,S1,2002,61846,DIREKSIYON POMPASI,850,1505
22881,2019-06-18,30-UNT-3958,FORD,FIESTA,2003,141110,DEBRIYAJ RULMANI,566,1500
22882,2019-01-05,70-KQD-9885,TOFAS,SAHIN,2012,32537,DIREKSIYON POMPASI,850,1577
22883,2018-10-07,77-TVO-6505,TOFAS,DOGAN,2017,199865,DEBRIYAJ RULMANI,566,835
22884,2019-06-10,68-ZEJ-9847,MERCEDES,S350,2017,87136,BALATA,787,402
22885,2019-01-20,33-WMQ-1587,PEUGEOT,407,2007,75341,DEBRIYAJ RULMANI,566,1939
22886,2018-07-28,75-ZOY-9565,SAAB,S3,2003,144451,DEBRIYAJ RULMANI,566,1172
22887,2018-08-09,76-ZZY-8856,VOLKSWAGEN,PASSAT,2005,171118,BALATA,787,478
22888,2018-02-18,06-ONG-2399,BMW,X3,2001,24883,DEBRIYAJ RULMANI,566,563
22889,2019-04-07,72-YJS-9426,BMW,X5,2017,75713,DIREKSIYON POMPASI,850,1606
22890,2019-10-13,26-SAX-4187,TESLA,T4,2002,161466,DIREKSIYON POMPASI,850,843
22891,2019-02-22,76-FYC-7442,TESLA,T3,2009,159765,BALATA,787,1150
22892,2018-01-29,35-BLM-4675,FIAT,EGEA,2008,29551,BALATA,787,290
22893,2018-09-04,66-IDH-6038,FORD,FIESTA,2000,41291,DIREKSIYON POMPASI,850,837
22894,2018-11-23,59-NAD-9315,SAAB,S2,2005,18005,BALATA,787,1494
22895,2019-07-13,75-UDE-805,VOLVO,V4,2008,168566,DIREKSIYON POMPASI,850,1437
22896,2018-06-27,06-CMY-7080,MERCEDES,C180,2005,53169,DEBRIYAJ RULMANI,566,1156
