id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
17825,2019-02-27,78-YVS-9908,AUDI,Q5,2000,123861,DEBRIYAJ RULMANI,694,1199
17826,2019-04-01,47-JWX-4065,FORD,FOCUS,2006,115012,BALATA,699,1872
17827,2018-06-24,58-NHU-9304,FIAT,500L,2002,172530,BALATA,699,492
17828,2018-03-16,38-XLX-5472,FORD,FOCUS,2008,135305,DEBRIYAJ RULMANI,694,892
17829,2019-12-11,09-RPF-1167,TOFAS,SAHIN,2011,93436,BALATA,699,1376
17830,2019-08-08,73-CIQ-8741,VOLVO,V2,2015,5841,BALATA,699,776
17831,2018-06-02,35-HFU-1395,VOLKSWAGEN,JETTA,2010,164267,DIREKSIYON POMPASI,801,1547
17832,2018-02-07,61-RMK-7688,AUDI,Q5,2017,152600,DEBRIYAJ RULMANI,694,1151
17833,2018-09-22,09-JPK-4019,BMW,X5,2013,185612,DEBRIYAJ RULMANI,694,957
17834,2018-04-24,29-BPX-8262,VOLVO,V4,2012,65582,DEBRIYAJ RULMANI,694,1048
17835,2018-11-03,80-ULW-4763,VOLVO,V4,2001,147139,DIREKSIYON POMPASI,801,378
17836,2019-12-22,77-ONH-57,MERCEDES,S600,2015,87308,BALATA,699,1044
17837,2018-05-10,09-NAD-8222,TOFAS,SAHIN,2016,91666,DEBRIYAJ RULMANI,694,1242
17838,2018-01-07,68-BTT-6501,BMW,X3,2014,159083,BALATA,699,1127
17839,2019-07-20,29-DJQ-9791,FIAT,500L,2001,149389,DEBRIYAJ RULMANI,694,1586
17840,2018-02-10,36-WMI-1147,BMW,X3,2009,43120,BALATA,699,428
17841,2019-01-28,47-VZM-692,TESLA,T3,2017,172125,BALATA,699,1666
17842,2018-09-24,34-CVQ-4730,TESLA,T4,2012,8263,DIREKSIYON POMPASI,801,1018
17843,2019-09-20,12-GOR-475,FORD,FIESTA,2016,123872,BALATA,699,1632
17844,2018-02-28,16-ATZ-3602,BMW,X7,2004,123672,DEBRIYAJ RULMANI,694,773
17845,2019-05-23,41-XYS-5157,TESLA,T3,2003,32813,BALATA,699,1253
17846,2019-05-14,32-VFT-2332,TOFAS,SAHIN,2002,125005,DIREKSIYON POMPASI,801,293
17847,2018-04-25,55-LIA-3714,TOFAS,KARTAL,2015,12865,BALATA,699,1842
17848,2018-07-06,30-OYH-4275,SAAB,S3,2017,32095,DIREKSIYON POMPASI,801,1372
17849,2018-02-22,36-HTO-1415,FORD,FIESTA,2015,44424,DIREKSIYON POMPASI,801,957
17850,2019-03-09,71-CZG-9471,MERCEDES,C180,2009,2883,DIREKSIYON POMPASI,801,498
17851,2018-09-07,48-WKK-7821,SAAB,S4,2010,158725,DEBRIYAJ RULMANI,694,1206
17852,2019-08-08,29-LDN-5079,FIAT,500,2017,196376,BALATA,699,884
17853,2019-05-17,07-GSP-764,AUDI,A6,2017,153561,BALATA,699,1688
17854,2018-10-10,09-JUR-927,FORD,FOCUS,2013,172315,DIREKSIYON POMPASI,801,1464
17855,2019-02-01,47-HZX-3737,TESLA,T3,2004,77656,BALATA,699,463
17856,2019-05-01,05-TES-3761,BMW,X3,2006,10006,BALATA,699,994
17857,2019-12-18,80-FRR-7101,BMW,X3,2015,27121,DEBRIYAJ RULMANI,694,1961
17858,2018-11-10,53-RBS-5645,MERCEDES,C180,2001,36965,DIREKSIYON POMPASI,801,525
17859,2019-12-02,73-PAI-7730,VOLVO,V1,2001,176796,BALATA,699,668
17860,2019-10-22,46-TGA-1475,FIAT,500L,2004,46429,DIREKSIYON POMPASI,801,318
17861,2019-11-21,78-JDE-4670,MERCEDES,S350,2008,8126,DEBRIYAJ RULMANI,694,1304
17862,2018-05-31,20-LTR-493,VOLKSWAGEN,JETTA,2011,66218,BALATA,699,1635
17863,2018-02-03,48-XHY-7437,MERCEDES,S600,2006,29789,DEBRIYAJ RULMANI,694,501
17864,2018-02-11,25-TSL-5567,BMW,X3,2013,136989,DIREKSIYON POMPASI,801,1305
17865,2019-10-23,56-KYJ-8280,SAAB,S1,2009,5659,BALATA,699,1446
17866,2019-06-25,28-HEK-7917,MERCEDES,E200,2000,30043,DEBRIYAJ RULMANI,694,1683
17867,2019-03-25,48-GHK-244,TESLA,T3,2006,3093,BALATA,699,859
17868,2019-07-28,68-XFD-3014,SAAB,S3,2012,100610,DEBRIYAJ RULMANI,694,1851
17869,2018-11-13,06-TBO-6908,TESLA,T4,2001,94626,BALATA,699,738
17870,2019-10-31,70-GLZ-3446,FORD,FIESTA,2001,28886,DIREKSIYON POMPASI,801,950
17871,2019-07-24,20-EPK-5429,TESLA,T1,2013,40295,DIREKSIYON POMPASI,801,884
17872,2018-07-18,79-SFL-330,VOLVO,V4,2015,191700,DIREKSIYON POMPASI,801,466
17873,2018-12-23,71-RLN-1488,AUDI,Q7,2009,185242,DEBRIYAJ RULMANI,694,869
17874,2019-02-09,58-DUU-2258,AUDI,Q5,2014,58856,BALATA,699,1068
17875,2018-04-29,63-LDY-4728,VOLVO,V4,2013,76758,DIREKSIYON POMPASI,801,1564
17876,2019-12-13,26-QZA-3412,TESLA,T2,2002,12493,BALATA,699,1695
17877,2019-03-18,22-TGD-8464,MERCEDES,C180,2008,109560,DIREKSIYON POMPASI,801,1736
17878,2019-06-02,09-MGA-2915,VOLVO,V3,2012,65974,DEBRIYAJ RULMANI,694,956
17879,2018-07-17,72-GPB-6515,MERCEDES,S350,2000,96074,DEBRIYAJ RULMANI,694,453
17880,2018-08-15,68-WOS-590,PEUGEOT,407,2001,113571,BALATA,699,1061
17881,2019-02-09,53-WNT-2380,FIAT,500L,2013,73003,DIREKSIYON POMPASI,801,1495
17882,2019-01-12,31-TCI-3840,MERCEDES,E200,2000,125938,DEBRIYAJ RULMANI,694,799
17883,2019-09-29,71-TXE-462,FIAT,EGEA,2002,70457,BALATA,699,451
17884,2019-07-04,30-WAM-8825,VOLKSWAGEN,POLO,2007,89783,BALATA,699,1139
17885,2018-12-17,71-COK-2097,BMW,X7,2014,167299,DEBRIYAJ RULMANI,694,1203
17886,2018-02-06,09-VQA-8766,TESLA,T2,2010,179621,DIREKSIYON POMPASI,801,1043
17887,2019-03-07,56-ELK-1100,VOLVO,V1,2013,140013,BALATA,699,1850
17888,2019-09-19,31-REC-3595,FIAT,500,2014,168112,BALATA,699,1591
17889,2018-03-15,09-SPS-7838,BMW,X7,2014,76099,BALATA,699,403
17890,2018-02-19,60-FZU-7611,BMW,X7,2009,116615,DIREKSIYON POMPASI,801,1531
17891,2019-02-07,32-GAP-1000,TESLA,T1,2003,95345,DIREKSIYON POMPASI,801,1067
17892,2019-04-09,81-ZXO-9786,FORD,FOCUS,2005,159902,DIREKSIYON POMPASI,801,410
17893,2018-02-26,51-OAK-5839,TESLA,T1,2007,83058,DEBRIYAJ RULMANI,694,542
17894,2019-11-12,08-MYY-2338,FIAT,500L,2000,139900,BALATA,699,983
17895,2019-08-23,12-EQY-6599,VOLVO,V4,2012,84278,DIREKSIYON POMPASI,801,1697
17896,2019-04-06,32-UNA-5978,FORD,KA,2005,197068,DEBRIYAJ RULMANI,694,1863
17897,2019-04-18,47-TIR-7496,PEUGEOT,306,2002,6685,DIREKSIYON POMPASI,801,457
17898,2018-04-24,60-SYY-5203,VOLVO,V4,2001,9621,BALATA,699,306
17899,2019-11-21,47-XKE-2062,FORD,KA,2014,160057,DIREKSIYON POMPASI,801,458
17900,2018-11-01,48-PTT-2769,FORD,FIESTA,2008,18417,DEBRIYAJ RULMANI,694,1475
17901,2018-09-28,07-DSL-8178,BMW,X7,2000,63544,DEBRIYAJ RULMANI,694,954
17902,2019-01-04,79-TMZ-939,PEUGEOT,206,2001,100002,DEBRIYAJ RULMANI,694,1045
17903,2018-09-03,42-UXY-4285,AUDI,Q7,2015,134072,BALATA,699,931
17904,2018-11-08,80-SDS-7655,VOLKSWAGEN,JETTA,2003,14571,DIREKSIYON POMPASI,801,1736
17905,2018-07-16,41-WAE-1793,VOLKSWAGEN,POLO,2013,124502,DEBRIYAJ RULMANI,694,1735
17906,2018-10-25,32-FJF-1576,FORD,FOCUS,2009,125003,DEBRIYAJ RULMANI,694,703
17907,2018-05-15,32-CVC-2058,PEUGEOT,407,2014,83581,DEBRIYAJ RULMANI,694,776
17908,2018-07-01,32-JTC-3250,SAAB,S2,2000,170183,BALATA,699,600
17909,2018-03-17,27-GVL-7430,VOLKSWAGEN,POLO,2014,97829,BALATA,699,919
17910,2018-10-18,31-JBM-9501,FORD,FOCUS,2015,18612,BALATA,699,1399
17911,2019-09-29,79-DXM-8206,VOLKSWAGEN,POLO,2007,166345,BALATA,699,1338
17912,2019-04-22,38-GHG-6439,SAAB,S2,2011,138870,DEBRIYAJ RULMANI,694,1453
17913,2018-10-30,01-SQK-5561,AUDI,Q7,2004,127805,BALATA,699,360
17914,2018-08-17,81-OPB-840,FIAT,500,2016,44665,DIREKSIYON POMPASI,801,600
17915,2019-11-23,04-BAS-2418,TOFAS,DOGAN,2005,8023,BALATA,699,1109
17916,2019-02-14,26-DQM-7925,AUDI,A6,2016,23194,BALATA,699,862
17917,2019-01-09,62-BIB-2354,AUDI,Q3,2004,102901,BALATA,699,962
17918,2019-03-04,34-HXE-1077,TOFAS,SAHIN,2000,51058,BALATA,699,741
17919,2018-01-08,33-KSI-3519,PEUGEOT,407,2015,133620,DIREKSIYON POMPASI,801,1202
17920,2018-01-02,60-TFI-4868,TOFAS,SAHIN,2017,141585,BALATA,699,1344
17921,2019-09-29,02-XJA-2590,FIAT,DOBLO,2013,82973,DEBRIYAJ RULMANI,694,1314
17922,2019-07-04,03-HHM-5399,AUDI,Q7,2011,80174,DEBRIYAJ RULMANI,694,1695
17923,2019-01-11,65-CIA-3765,FORD,FIESTA,2003,43570,DEBRIYAJ RULMANI,694,1380
17924,2018-12-04,62-YAK-8756,BMW,X3,2001,12997,DIREKSIYON POMPASI,801,1870
17925,2018-10-17,35-OSR-6106,TESLA,T1,2017,71656,BALATA,699,1031
17926,2019-11-16,81-ZZO-8368,VOLVO,V2,2008,58124,DIREKSIYON POMPASI,801,1683
17927,2018-12-15,42-OIT-8458,BMW,X3,2003,115321,DIREKSIYON POMPASI,801,794
17928,2019-12-04,11-LJR-8087,AUDI,Q3,2009,105628,BALATA,699,598
17929,2018-03-28,02-SEA-9095,VOLKSWAGEN,JETTA,2014,93551,DIREKSIYON POMPASI,801,358
17930,2019-01-17,35-ZMK-1826,BMW,X3,2017,9817,DIREKSIYON POMPASI,801,1569
17931,2018-06-26,04-YDQ-4632,TOFAS,SAHIN,2010,161858,DEBRIYAJ RULMANI,694,446
17932,2019-06-09,69-HPL-3567,VOLKSWAGEN,JETTA,2016,186741,BALATA,699,772
17933,2018-09-11,06-EDD-843,MERCEDES,S600,2006,36409,DIREKSIYON POMPASI,801,677
17934,2018-04-27,80-TYS-2279,FORD,FIESTA,2001,167616,DIREKSIYON POMPASI,801,1691
17935,2019-11-08,45-TJM-1287,SAAB,S1,2011,80118,DIREKSIYON POMPASI,801,1632
17936,2018-12-24,46-NTE-18,TOFAS,DOGAN,2004,78945,BALATA,699,1193
17937,2018-08-30,42-YQT-875,VOLVO,V4,2005,53264,BALATA,699,1397
17938,2018-01-07,54-BNG-2792,SAAB,S3,2002,146308,BALATA,699,498
17939,2018-06-10,47-JYB-1376,AUDI,Q5,2015,26820,BALATA,699,515
17940,2018-11-29,59-DUN-235,BMW,X3,2004,56470,BALATA,699,572
17941,2018-02-24,66-GKZ-4127,FORD,FOCUS,2016,43632,DEBRIYAJ RULMANI,694,1019
17942,2018-05-06,05-KYI-2369,BMW,X5,2003,11581,DEBRIYAJ RULMANI,694,1015
17943,2019-10-05,01-RTM-1424,TESLA,T2,2006,163575,BALATA,699,1855
17944,2018-01-09,69-ZLK-2767,BMW,X5,2001,116205,DEBRIYAJ RULMANI,694,507
17945,2018-10-28,53-HGK-7983,PEUGEOT,206,2015,62967,DEBRIYAJ RULMANI,694,1019
17946,2019-05-01,68-WOV-7600,MERCEDES,S350,2010,11085,DEBRIYAJ RULMANI,694,889
17947,2018-10-30,66-RZK-31,PEUGEOT,206,2002,24793,BALATA,699,1486
17948,2018-08-06,18-AMS-4350,FIAT,DOBLO,2006,165364,BALATA,699,1183
17949,2018-03-02,69-BVP-867,MERCEDES,E200,2009,120921,BALATA,699,681
17950,2018-11-25,08-ZZS-5742,TESLA,T2,2008,47941,DEBRIYAJ RULMANI,694,855
17951,2018-05-26,74-APB-4123,VOLVO,V3,2017,181991,DIREKSIYON POMPASI,801,1439
17952,2018-02-18,39-XYV-7241,TESLA,T4,2014,181649,DEBRIYAJ RULMANI,694,1421
17953,2018-11-28,22-ETF-4814,AUDI,A6,2016,165214,DEBRIYAJ RULMANI,694,1437
17954,2018-09-28,21-EFR-1306,AUDI,Q5,2009,78695,BALATA,699,1445
17955,2018-09-12,76-FRA-2144,FORD,FOCUS,2012,41886,DIREKSIYON POMPASI,801,922
17956,2019-07-21,61-GKN-5625,PEUGEOT,206,2003,93844,DEBRIYAJ RULMANI,694,1672
17957,2019-12-18,47-JTX-2589,TOFAS,SAHIN,2010,91319,DIREKSIYON POMPASI,801,1255
17958,2019-12-07,26-QMD-9344,VOLVO,V2,2008,197127,DEBRIYAJ RULMANI,694,940
17959,2019-02-27,10-ZXM-1051,FIAT,500L,2005,72455,DIREKSIYON POMPASI,801,1128
17960,2019-03-16,38-XZT-7157,FIAT,500L,2005,192574,DIREKSIYON POMPASI,801,1651
17961,2019-06-13,03-RAN-9645,PEUGEOT,206,2002,155314,DIREKSIYON POMPASI,801,1923
17962,2019-12-03,27-WFG-923,MERCEDES,S350,2003,135848,BALATA,699,1084
17963,2019-05-13,24-EUM-9880,FIAT,500,2012,96108,BALATA,699,581
17964,2018-01-01,30-AAU-1475,TOFAS,SAHIN,2011,198066,DIREKSIYON POMPASI,801,939
17965,2018-05-23,31-EDZ-8733,MERCEDES,E200,2006,93580,BALATA,699,544
17966,2018-05-28,48-KDQ-3760,VOLVO,V2,2008,176764,DEBRIYAJ RULMANI,694,950
17967,2018-08-04,63-QCW-7404,BMW,X7,2005,177275,DIREKSIYON POMPASI,801,1734
17968,2018-12-01,29-ZIY-9032,MERCEDES,C180,2007,149641,BALATA,699,731
17969,2019-05-21,17-RIL-4926,TOFAS,SAHIN,2003,162199,BALATA,699,1372
17970,2019-05-01,35-TNL-3715,TESLA,T4,2012,110893,DEBRIYAJ RULMANI,694,862
17971,2018-02-05,73-EWB-3662,PEUGEOT,206,2001,191937,DIREKSIYON POMPASI,801,640
17972,2019-11-11,47-CUC-8099,BMW,X7,2016,113423,DIREKSIYON POMPASI,801,1631
17973,2018-07-11,51-NLE-9297,FORD,FOCUS,2015,108120,DIREKSIYON POMPASI,801,1472
17974,2018-07-05,28-QZU-6723,FORD,FOCUS,2002,28813,BALATA,699,1972
17975,2018-08-23,51-PPU-6413,VOLKSWAGEN,PASSAT,2006,7841,DEBRIYAJ RULMANI,694,1087
17976,2018-04-23,71-RET-1702,TESLA,T3,2006,71737,BALATA,699,1119
17977,2018-08-13,30-GGQ-8164,VOLVO,V4,2009,92482,DIREKSIYON POMPASI,801,744
17978,2018-06-11,27-EGE-3643,AUDI,Q7,2002,113014,BALATA,699,1987
17979,2019-06-15,51-HHS-8371,FORD,FOCUS,2001,196966,DIREKSIYON POMPASI,801,1377
17980,2018-04-22,47-NDE-4773,TOFAS,KARTAL,2007,16377,DIREKSIYON POMPASI,801,1306
17981,2018-10-12,49-TIL-3614,VOLVO,V4,2000,23663,BALATA,699,1200
17982,2019-11-25,12-JDY-5050,VOLVO,V2,2010,156099,DIREKSIYON POMPASI,801,953
17983,2019-02-23,06-LFM-7172,FIAT,500L,2005,131251,DEBRIYAJ RULMANI,694,1108
17984,2018-12-07,48-FKV-6925,MERCEDES,E200,2008,137632,BALATA,699,573
17985,2018-05-22,58-TDZ-9584,TOFAS,DOGAN,2008,68021,DEBRIYAJ RULMANI,694,411
17986,2018-07-04,70-ZCI-6514,FORD,KA,2003,33939,DIREKSIYON POMPASI,801,1398
17987,2018-04-04,21-CIA-2947,TESLA,T4,2012,116504,BALATA,699,1457
17988,2018-08-05,39-LJL-8828,TESLA,T1,2001,121220,BALATA,699,796
17989,2019-09-16,30-KPH-2035,AUDI,A6,2014,197200,DIREKSIYON POMPASI,801,851
17990,2018-07-29,76-DUD-2120,BMW,X3,2016,74145,DEBRIYAJ RULMANI,694,834
17991,2018-12-09,23-FBK-3342,VOLKSWAGEN,PASSAT,2012,190644,DEBRIYAJ RULMANI,694,1334
17992,2019-12-18,02-CWJ-8066,VOLVO,V1,2000,156852,DEBRIYAJ RULMANI,694,948
17993,2019-08-08,31-DYI-8302,AUDI,A6,2013,95017,BALATA,699,872
17994,2019-07-25,16-BVS-2758,TOFAS,KARTAL,2014,20971,DIREKSIYON POMPASI,801,1782
17995,2019-05-31,44-YHJ-198,BMW,X5,2008,178904,DIREKSIYON POMPASI,801,992
17996,2018-08-30,70-LMT-9682,TESLA,T1,2014,109816,DEBRIYAJ RULMANI,694,1528
17997,2018-09-15,18-UTE-6323,PEUGEOT,306,2010,159545,DEBRIYAJ RULMANI,694,458
17998,2019-01-07,47-HTU-4030,FORD,KA,2005,73841,DIREKSIYON POMPASI,801,1040
17999,2019-05-12,45-VLV-7632,TESLA,T1,2010,76682,DEBRIYAJ RULMANI,694,1190
18000,2018-03-15,46-UDT-135,BMW,X5,2010,182299,DIREKSIYON POMPASI,801,788
18001,2019-05-10,45-XZQ-1666,AUDI,Q7,2003,183927,DEBRIYAJ RULMANI,694,1094
18002,2018-10-11,66-CXH-7815,SAAB,S4,2007,23364,DEBRIYAJ RULMANI,694,499
18003,2018-05-19,39-XLL-6974,FORD,FOCUS,2004,118566,DEBRIYAJ RULMANI,694,1142
18004,2018-04-14,07-SPP-9576,FORD,FOCUS,2008,113254,DIREKSIYON POMPASI,801,1526
18005,2019-11-15,59-NJC-1423,AUDI,Q7,2001,63675,DEBRIYAJ RULMANI,694,1849
18006,2019-02-22,79-AGD-903,VOLKSWAGEN,POLO,2017,76967,BALATA,699,749
18007,2019-01-19,26-QEV-5115,SAAB,S1,2010,192739,BALATA,699,1201
18008,2018-10-24,80-LRP-3041,PEUGEOT,206,2000,9643,BALATA,699,408
18009,2019-11-10,74-KAC-5006,BMW,X7,2009,147341,DEBRIYAJ RULMANI,694,998
18010,2019-07-01,52-YYN-9226,SAAB,S2,2017,44888,BALATA,699,431
18011,2018-12-16,23-TDL-1608,MERCEDES,C180,2015,93336,DEBRIYAJ RULMANI,694,1004
18012,2019-08-21,05-JBG-9492,PEUGEOT,407,2005,13978,DEBRIYAJ RULMANI,694,1414
18013,2019-08-06,20-FIM-1617,BMW,X7,2010,68008,DEBRIYAJ RULMANI,694,742
18014,2018-04-02,80-SHQ-1586,AUDI,Q7,2010,93884,DIREKSIYON POMPASI,801,364
18015,2019-02-22,36-GSB-7142,VOLVO,V4,2006,116697,DIREKSIYON POMPASI,801,1038
18016,2018-12-04,44-SMN-3141,BMW,X7,2009,75398,DIREKSIYON POMPASI,801,1910
18017,2019-06-03,26-BKA-667,VOLVO,V1,2015,118581,DIREKSIYON POMPASI,801,1493
18018,2019-12-26,09-EZM-3904,PEUGEOT,206,2003,108643,DIREKSIYON POMPASI,801,1421
18019,2018-06-30,05-PAK-134,SAAB,S3,2007,169203,BALATA,699,665
18020,2019-01-26,15-DGZ-4986,VOLVO,V3,2001,154608,BALATA,699,564
18021,2019-11-21,06-WXS-5909,FIAT,500,2014,132340,BALATA,699,660
18022,2019-12-12,44-SVL-4859,AUDI,Q7,2004,27510,BALATA,699,1628
18023,2019-11-02,22-UJP-5985,PEUGEOT,407,2016,102520,DEBRIYAJ RULMANI,694,745
18024,2019-07-24,49-ZDK-1550,FORD,KA,2002,71498,DIREKSIYON POMPASI,801,304
18025,2018-09-03,14-JHN-7210,PEUGEOT,407,2011,150976,BALATA,699,607
18026,2018-01-04,63-HHC-7596,MERCEDES,S600,2001,71784,BALATA,699,1646
18027,2018-06-28,03-RDX-3371,BMW,X3,2017,199065,DEBRIYAJ RULMANI,694,1750
18028,2018-11-15,36-QHX-8999,MERCEDES,S350,2010,19779,DIREKSIYON POMPASI,801,1336
18029,2019-03-22,61-ZEV-520,FORD,FIESTA,2010,177400,BALATA,699,1504
18030,2018-09-13,27-BEG-7050,AUDI,Q3,2004,77160,BALATA,699,1762
18031,2019-12-14,80-DGC-7978,VOLVO,V3,2007,118774,DEBRIYAJ RULMANI,694,299
18032,2019-02-19,57-RDI-2805,BMW,X3,2006,69679,BALATA,699,645
18033,2019-06-14,50-KIS-3356,SAAB,S3,2005,5606,DIREKSIYON POMPASI,801,1194
18034,2018-03-07,47-VEI-7659,AUDI,Q7,2017,37757,BALATA,699,1838
18035,2018-04-15,44-JEU-7959,FORD,KA,2015,141034,BALATA,699,1552
18036,2018-01-06,56-LIW-7625,SAAB,S4,2014,37167,DIREKSIYON POMPASI,801,916
18037,2019-12-17,64-TVP-7793,PEUGEOT,206,2000,159166,DEBRIYAJ RULMANI,694,1573
18038,2018-08-29,77-KNX-1144,FORD,FOCUS,2007,121648,DIREKSIYON POMPASI,801,1718
18039,2019-08-13,62-RXS-8690,AUDI,Q3,2006,138406,DEBRIYAJ RULMANI,694,909
18040,2019-07-30,52-LKH-7088,BMW,X7,2010,194876,DEBRIYAJ RULMANI,694,403
18041,2018-04-16,04-ZQQ-5674,VOLKSWAGEN,JETTA,2012,111612,DEBRIYAJ RULMANI,694,1726
18042,2018-09-21,50-ORX-2528,SAAB,S2,2006,124007,BALATA,699,643
18043,2018-10-25,12-ZXY-9441,VOLKSWAGEN,PASSAT,2010,28108,DEBRIYAJ RULMANI,694,1886
18044,2019-07-28,48-EAJ-6877,TOFAS,KARTAL,2009,85149,DIREKSIYON POMPASI,801,1927
18045,2018-07-19,12-VZI-7513,FIAT,500,2004,145676,BALATA,699,1003
18046,2018-08-13,32-ESP-6718,MERCEDES,E200,2009,79481,DIREKSIYON POMPASI,801,677
18047,2018-10-20,23-ZSY-7217,VOLVO,V1,2012,154218,DEBRIYAJ RULMANI,694,570
18048,2018-10-10,58-JIP-9821,VOLKSWAGEN,JETTA,2010,96188,DEBRIYAJ RULMANI,694,570
18049,2019-11-17,28-UXK-4959,BMW,X3,2012,175727,DEBRIYAJ RULMANI,694,829
18050,2019-12-28,26-XDV-8879,VOLKSWAGEN,POLO,2006,78362,BALATA,699,525
18051,2019-04-25,28-JNO-4864,BMW,X5,2007,46163,DIREKSIYON POMPASI,801,1675
18052,2018-04-23,45-PFW-3022,SAAB,S2,2001,140945,BALATA,699,402
18053,2018-09-09,80-OZJ-332,BMW,X3,2010,62866,DIREKSIYON POMPASI,801,1334
18054,2018-04-01,69-JGI-5284,AUDI,Q3,2009,120954,BALATA,699,372
18055,2018-10-23,78-AQJ-7181,BMW,X3,2001,199169,DEBRIYAJ RULMANI,694,1680
18056,2018-04-23,29-GGA-8888,FORD,FOCUS,2006,29015,DIREKSIYON POMPASI,801,1289
18057,2019-12-17,24-DYL-3596,VOLVO,V1,2016,187000,DIREKSIYON POMPASI,801,1760
18058,2019-06-29,50-XSU-5118,FORD,KA,2016,38686,DEBRIYAJ RULMANI,694,1843
18059,2018-03-21,64-AHG-8968,TESLA,T1,2013,2776,DIREKSIYON POMPASI,801,761
18060,2018-05-07,37-DIU-8154,PEUGEOT,206,2013,173452,BALATA,699,1351
18061,2019-04-20,22-GJE-5217,AUDI,Q3,2013,83026,BALATA,699,1130
18062,2018-05-10,49-NPB-6212,AUDI,Q3,2016,154984,DEBRIYAJ RULMANI,694,1207
18063,2018-07-02,73-VEW-6699,FORD,KA,2008,157808,DEBRIYAJ RULMANI,694,1407
18064,2018-02-14,71-WFV-4520,VOLKSWAGEN,POLO,2013,174882,BALATA,699,1750
18065,2019-11-11,70-QAQ-4937,SAAB,S2,2014,38982,DIREKSIYON POMPASI,801,384
18066,2018-05-06,79-FSG-8365,SAAB,S3,2016,184604,DIREKSIYON POMPASI,801,1712
18067,2019-11-10,66-HRJ-6138,PEUGEOT,407,2002,23467,DEBRIYAJ RULMANI,694,1187
18068,2018-11-11,75-ASP-8688,FIAT,DOBLO,2007,23051,DEBRIYAJ RULMANI,694,1946
18069,2019-07-05,38-PKA-7812,PEUGEOT,206,2001,55173,DEBRIYAJ RULMANI,694,482
18070,2018-08-11,67-ODJ-7131,VOLVO,V3,2016,193901,DIREKSIYON POMPASI,801,1996
18071,2019-09-22,79-MBX-3633,VOLVO,V3,2016,12107,DEBRIYAJ RULMANI,694,1512
18072,2018-04-20,32-ULP-4211,FORD,FIESTA,2016,16959,DIREKSIYON POMPASI,801,278
18073,2019-03-14,62-FYY-2372,TOFAS,DOGAN,2000,5672,DEBRIYAJ RULMANI,694,998
18074,2018-04-27,34-SBZ-2373,PEUGEOT,306,2012,181269,DIREKSIYON POMPASI,801,1239
18075,2018-09-04,52-JJO-5661,AUDI,Q7,2017,75270,DIREKSIYON POMPASI,801,271
18076,2018-08-26,46-XNE-631,MERCEDES,S350,2006,91027,BALATA,699,1806
18077,2019-12-09,42-AUP-7378,TOFAS,SAHIN,2005,137805,BALATA,699,921
18078,2019-12-17,01-CXS-332,BMW,X5,2005,86716,BALATA,699,1322
18079,2018-09-16,32-OJV-9908,PEUGEOT,306,2010,61217,BALATA,699,287
18080,2019-09-27,14-QAW-7605,VOLKSWAGEN,POLO,2015,109324,DEBRIYAJ RULMANI,694,1823
18081,2018-07-11,41-FED-2869,BMW,X5,2007,148009,DIREKSIYON POMPASI,801,299
18082,2018-07-08,02-HIZ-4390,FIAT,DOBLO,2013,189879,DIREKSIYON POMPASI,801,506
18083,2019-10-13,47-DUF-4605,TOFAS,DOGAN,2015,162298,DIREKSIYON POMPASI,801,1126
18084,2019-04-28,52-PGS-8613,MERCEDES,E200,2006,69625,DEBRIYAJ RULMANI,694,482
18085,2018-06-27,29-JJE-8979,FIAT,DOBLO,2002,14201,DIREKSIYON POMPASI,801,717
18086,2018-11-30,19-WAS-3015,FORD,FOCUS,2016,115968,DEBRIYAJ RULMANI,694,1190
18087,2019-03-22,14-ITV-1671,BMW,X3,2003,37905,DIREKSIYON POMPASI,801,1550
18088,2019-03-16,24-YBW-5513,VOLKSWAGEN,JETTA,2014,104686,BALATA,699,393
18089,2018-08-04,32-IOY-5274,TESLA,T3,2001,195125,DIREKSIYON POMPASI,801,1086
18090,2019-06-01,80-UKB-8301,TESLA,T3,2008,129899,DEBRIYAJ RULMANI,694,1241
18091,2019-09-20,65-MBV-4744,BMW,X3,2002,181502,DIREKSIYON POMPASI,801,1143
18092,2019-05-28,80-XEN-6653,BMW,X7,2009,101627,DIREKSIYON POMPASI,801,1863
18093,2019-03-11,17-XCE-2753,AUDI,Q7,2004,21708,DEBRIYAJ RULMANI,694,440
18094,2018-06-15,72-PHT-8673,BMW,X7,2011,50429,BALATA,699,747
18095,2019-05-05,33-JHA-5660,VOLVO,V4,2008,20611,BALATA,699,1444
18096,2019-09-02,66-VYY-4700,VOLVO,V3,2012,83822,DIREKSIYON POMPASI,801,1461
18097,2018-05-28,02-IYM-650,FORD,FOCUS,2016,169115,DIREKSIYON POMPASI,801,801
18098,2019-02-05,09-HJV-8693,TESLA,T4,2006,43580,DEBRIYAJ RULMANI,694,1376
18099,2019-10-16,27-TVZ-8416,VOLKSWAGEN,POLO,2017,108014,DIREKSIYON POMPASI,801,604
18100,2019-10-05,07-QTH-4497,TOFAS,SAHIN,2014,76983,BALATA,699,1175
18101,2018-01-11,68-LYK-2262,BMW,X3,2008,74286,DEBRIYAJ RULMANI,694,292
18102,2020-01-01,27-NTZ-8813,VOLKSWAGEN,JETTA,2009,96588,DIREKSIYON POMPASI,801,543
