id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
21283,2018-04-18,60-QZC-274,TOFAS,DOGAN,2013-05-26,17905,4335,1604
21284,2019-12-04,64-OER-534,VOLKSWAGEN,POLO,2013-05-06,32855,9931,341
21285,2018-01-12,03-VZH-9326,FORD,FOCUS,2013-09-30,123305,7361,598
21286,2018-12-26,26-VRZ-947,SAAB,S3,2005-02-21,101424,7585,441
21287,2019-09-03,56-KRT-3272,VOLVO,V2,2016-10-07,118561,817,1936
21288,2019-05-25,13-YNN-311,TESLA,T3,2001-11-22,139230,9655,1632
21289,2019-11-07,01-WAB-7126,SAAB,S3,2017-06-14,182911,3243,982
21290,2018-11-18,61-BWE-2899,BMW,X7,2016-09-29,107636,9198,412
21291,2020-02-27,72-WVU-5573,VOLKSWAGEN,JETTA,2005-03-22,108505,5355,1080
21292,2019-03-15,51-ZZN-4441,SAAB,S2,2003-08-19,57861,6681,1024
21293,2019-04-16,01-YHJ-1659,MERCEDES,S600,2010-07-06,24044,7976,1057
21294,2018-06-19,79-COJ-9270,PEUGEOT,407,2011-08-22,110367,2254,1852
21295,2019-07-04,02-KIZ-3900,PEUGEOT,306,2000-08-28,67764,9100,762
21296,2019-12-28,13-ELL-6689,VOLVO,V1,2019-03-02,62881,6554,1941
21297,2019-12-17,11-BHC-2870,MERCEDES,S600,2017-08-31,153550,6473,1168
21298,2018-06-24,72-AAS-6052,FORD,FIESTA,2006-12-11,134603,9470,1247
21299,2018-06-23,73-TAL-3434,TOFAS,DOGAN,2002-04-02,11395,9984,1386
21300,2019-02-19,78-XXK-8568,BMW,X5,2006-09-15,88322,6323,349
21301,2019-06-12,61-CKR-9674,VOLKSWAGEN,POLO,2011-12-29,42760,57,676
21302,2020-02-12,61-SXZ-2138,TOFAS,SAHIN,2014-02-03,188562,5562,1045
21303,2019-10-02,09-NRX-4774,FIAT,DOBLO,2010-09-07,60940,7764,453
21304,2018-12-11,01-NXH-8454,TOFAS,KARTAL,2002-07-22,187359,7250,1336
21305,2018-06-04,78-OPE-8222,SAAB,S1,2009-05-02,186647,6741,643
21306,2019-06-06,65-TPA-2976,PEUGEOT,206,2007-10-14,19044,3765,1555
21307,2020-05-22,50-NUP-2240,PEUGEOT,206,2003-12-03,75767,6808,1750
21308,2019-11-14,28-PMV-189,MERCEDES,S350,2000-04-24,97294,6799,904
21309,2020-04-23,50-LCO-6614,VOLVO,V2,2000-12-13,114068,9567,328
21310,2018-10-23,72-NRS-656,FORD,FOCUS,2001-12-11,118107,571,764
21311,2020-05-16,80-GHJ-947,AUDI,A6,2017-07-04,126734,5230,1020
21312,2019-08-19,11-PBF-932,TOFAS,KARTAL,2001-09-23,105159,5108,989
21313,2018-09-10,69-MLM-1399,FORD,FIESTA,2015-06-02,126925,9274,1267
21314,2018-12-30,06-VUE-2204,FIAT,500,2013-10-29,59718,795,1694
21315,2019-07-22,07-PHN-4799,FORD,FIESTA,2014-04-21,130636,2108,585
21316,2019-12-02,30-VIH-8341,TOFAS,SAHIN,2001-04-08,43878,4097,1196
21317,2019-11-04,36-QYR-8319,FORD,FIESTA,2000-10-08,185980,4887,1235
21318,2018-12-04,73-MDN-3168,TOFAS,DOGAN,2015-08-27,149654,7396,1776
21319,2018-10-10,57-EAC-7183,TOFAS,SAHIN,2001-10-28,157203,4891,567
21320,2018-05-08,47-PKL-2926,TOFAS,SAHIN,2016-12-28,162496,3694,823
21321,2019-01-09,69-STZ-9015,FIAT,DOBLO,2012-12-07,116737,3501,1517
21322,2018-03-16,06-XLM-4072,TOFAS,DOGAN,2013-03-11,104259,1548,1562
21323,2018-06-17,14-DIY-1575,MERCEDES,S350,2008-11-26,198534,4009,1097
21324,2019-12-22,42-UCK-5098,SAAB,S2,2017-07-05,171987,3448,431
21325,2018-05-29,51-LRG-9094,TOFAS,SAHIN,2011-01-16,177442,4868,1449
21326,2019-04-13,02-YND-8706,VOLVO,V1,2010-07-24,174853,1390,1371
21327,2019-09-18,05-WEW-8007,AUDI,Q5,2000-10-15,19869,5102,331
21328,2018-11-07,18-KOA-2639,PEUGEOT,206,2007-03-19,196811,2614,506
21329,2020-04-21,30-FOI-6463,TESLA,T4,2012-09-17,125701,8721,315
21330,2018-10-12,24-ERQ-6197,PEUGEOT,206,2001-01-28,82793,9611,1281
21331,2019-05-07,64-JJP-5614,SAAB,S2,2005-08-18,139693,8687,293
21332,2019-07-28,04-MSE-5707,TOFAS,SAHIN,2009-05-16,199890,2152,1144
21333,2019-07-29,18-YSG-4195,BMW,X7,2016-11-17,80596,5643,287
21334,2019-06-10,12-OYH-9281,BMW,X5,2007-09-25,135103,8949,1414
21335,2020-04-26,70-QYP-5409,TESLA,T2,2010-03-10,155427,5553,1970
21336,2019-08-05,59-WTS-9886,BMW,X3,2003-01-13,162877,66,1940
21337,2020-04-20,37-SUU-4632,FORD,FOCUS,2013-06-22,23559,5874,1595
21338,2019-08-13,43-XYU-1632,BMW,X5,2016-01-21,122070,1584,1549
21339,2019-02-08,61-GQT-1789,MERCEDES,S600,2001-11-26,147233,8255,391
21340,2018-05-03,37-THN-1960,SAAB,S1,2011-04-01,126829,1698,1324
21341,2020-01-27,19-AQK-2361,AUDI,Q7,2010-01-11,22568,9155,1434
21342,2018-01-24,48-ELW-4490,TOFAS,DOGAN,2001-06-06,157381,5960,690
21343,2019-04-21,27-FKQ-8025,FORD,FIESTA,2011-03-06,53285,8865,737
21344,2019-04-22,20-HVJ-2249,FORD,FIESTA,2013-03-31,4178,8744,1875
21345,2020-04-25,27-BEY-8833,TOFAS,DOGAN,2016-06-17,129252,3713,1676
21346,2018-01-05,47-GNM-2922,PEUGEOT,407,2008-05-21,180943,9638,1789
21347,2018-02-27,59-XMR-7056,MERCEDES,E200,2015-08-23,13035,6199,1136
21348,2020-04-20,28-SIM-4919,TESLA,T3,2009-09-12,101742,5689,1818
21349,2018-04-28,38-KZE-7137,VOLKSWAGEN,JETTA,2000-12-26,184517,9932,1190
21350,2019-08-11,52-CII-6912,VOLKSWAGEN,JETTA,2017-12-21,28405,1189,1059
21351,2020-05-12,16-UFM-7448,BMW,X5,2010-04-26,174929,4305,1497
21352,2018-09-23,67-QIG-4871,SAAB,S1,2010-10-04,98028,6202,975
21353,2019-01-04,18-ZVY-5156,VOLKSWAGEN,PASSAT,2016-11-14,111729,5483,492
21354,2018-10-13,02-ZGE-3446,TOFAS,DOGAN,2015-10-07,102601,4842,452
21355,2020-01-16,43-RMT-4709,VOLVO,V1,2000-02-17,177889,5823,623
21356,2020-01-01,38-PMF-2382,FORD,FOCUS,2019-01-31,87626,2939,1492
21357,2019-06-10,28-CKL-5066,PEUGEOT,407,2006-08-30,96221,2811,497
21358,2019-05-07,30-JWM-9193,MERCEDES,S350,2006-06-18,74377,4464,875
21359,2019-06-01,42-CIB-4744,SAAB,S2,2018-11-11,163263,2763,1902
21360,2020-03-21,01-BDA-6060,SAAB,S3,2006-10-13,173378,5244,1734
21361,2019-04-27,03-XWH-6165,TESLA,T2,2010-12-03,94651,9482,689
21362,2019-12-19,01-LLE-7570,PEUGEOT,206,2009-10-16,167437,913,618
21363,2019-10-22,11-PTU-2800,MERCEDES,S600,2007-04-19,66981,5485,544
21364,2019-12-11,15-MCK-1007,MERCEDES,S350,2007-10-07,70118,3024,830
21365,2018-12-04,43-EGV-7048,PEUGEOT,407,2014-11-03,184142,5557,377
21366,2018-03-10,18-ZIA-6621,FORD,FIESTA,2003-09-10,188553,3522,1748
21367,2018-07-14,05-YPL-5444,VOLVO,V3,2013-02-13,151792,9482,926
21368,2019-07-21,74-QJF-381,FORD,KA,2017-07-06,186546,3227,950
21369,2019-12-01,62-JJO-3183,TOFAS,KARTAL,2005-08-28,47815,6266,890
21370,2019-08-20,08-ULZ-3325,TESLA,T2,2009-06-12,178726,4875,709
21371,2019-06-24,28-RQX-2904,VOLVO,V4,2003-03-29,34030,1094,278
21372,2018-09-09,39-NYR-9689,MERCEDES,S350,2016-07-12,101950,8209,266
21373,2020-05-28,01-KMK-1783,TESLA,T4,2000-06-10,85965,8685,594
21374,2018-11-05,33-XHA-7496,MERCEDES,C180,2015-08-10,59849,9378,1711
21375,2018-05-10,69-WBG-189,PEUGEOT,407,2004-07-07,38410,5308,1686
21376,2019-12-07,13-RWW-6204,FORD,KA,2016-10-24,53940,653,803
21377,2018-02-18,63-ZHH-1540,TESLA,T2,2000-08-28,40693,1481,1663
21378,2018-12-20,68-AOB-3034,FORD,FOCUS,2003-04-23,50458,5578,506
21379,2020-02-03,30-WLN-6107,MERCEDES,S600,2017-09-26,84326,300,1821
21380,2018-03-29,13-WSS-2499,AUDI,Q5,2001-11-04,2675,4682,549
21381,2018-06-27,54-YUN-2883,FORD,KA,2011-10-11,63936,6141,397
21382,2020-05-14,77-QNQ-7216,FIAT,DOBLO,2007-10-26,177147,7754,558
21383,2018-04-16,06-MTJ-3616,FORD,FIESTA,2006-07-12,193720,8471,1258
21384,2019-05-18,11-FIH-1905,FORD,FIESTA,2016-06-23,59309,8434,748
21385,2019-07-01,76-HLM-3025,FIAT,500L,2003-02-02,85474,8407,1638
21386,2018-12-07,64-ROH-7603,FIAT,EGEA,2003-10-12,198102,5522,1059
21387,2020-03-30,64-IXM-896,MERCEDES,S600,2012-12-30,86181,1722,1652
21388,2019-01-29,65-CXQ-7896,SAAB,S4,2017-12-09,23438,8548,417
21389,2019-09-29,46-GFI-2352,SAAB,S1,2013-02-11,180124,3355,267
21390,2018-05-02,66-JOH-8004,PEUGEOT,407,2001-03-22,111629,2255,723
21391,2019-05-28,20-QKZ-4247,TESLA,T2,2012-04-23,178799,7162,996
21392,2018-11-17,71-DTM-9859,MERCEDES,E200,2013-08-12,146880,7909,852
21393,2019-06-04,20-QXQ-8121,VOLKSWAGEN,PASSAT,2018-09-20,91594,9358,1942
21394,2018-02-26,36-NZB-599,FIAT,500L,2005-11-13,5950,5535,1878
21395,2019-05-14,58-KDT-7999,BMW,X7,2011-05-05,84843,3906,1222
21396,2018-09-11,02-ZYT-264,BMW,X7,2010-01-18,73869,7211,1566
21397,2020-04-07,18-UAJ-1483,VOLKSWAGEN,POLO,2011-08-30,116332,2265,1546
21398,2018-08-31,37-DKK-5880,BMW,X5,2017-06-06,173171,8448,1334
21399,2019-10-16,38-AMW-8568,TESLA,T4,2019-06-07,162346,6043,708
21400,2019-02-03,41-JJQ-9573,BMW,X5,2010-12-07,54088,7558,1680
21401,2019-08-04,49-DFR-1253,MERCEDES,C180,2006-11-16,27847,1787,1999
21402,2018-02-17,01-TFN-7233,BMW,X5,2005-10-07,189596,2726,1641
21403,2019-07-24,44-DIN-2384,PEUGEOT,407,2016-07-24,157508,3953,1384
21404,2018-12-22,73-UVI-6692,BMW,X5,2011-03-14,193454,1266,1257
21405,2019-12-19,26-WEV-7325,VOLVO,V4,2004-09-18,153156,9831,1469
21406,2019-05-20,45-NNN-8730,FORD,FIESTA,2011-08-28,135240,6599,1496
21407,2018-10-25,55-FKK-3009,TOFAS,SAHIN,2015-09-19,122668,5823,1020
21408,2019-10-12,37-QFM-2436,FORD,FOCUS,2007-10-07,96375,1264,1767
21409,2018-09-07,66-IVI-125,TOFAS,SAHIN,2000-03-31,128148,5160,513
21410,2019-04-03,15-OGK-6619,MERCEDES,E200,2003-10-29,124830,8392,1203
21411,2018-04-03,21-AAV-8647,VOLKSWAGEN,POLO,2000-04-19,106933,9052,1853
21412,2018-08-28,35-VHD-8363,VOLKSWAGEN,POLO,2011-12-20,134035,2336,674
21413,2018-06-10,63-NUR-8885,PEUGEOT,306,2017-04-26,182036,3227,802
21414,2018-07-18,14-PXN-1120,TESLA,T3,2011-06-19,120732,9417,1643
21415,2018-02-08,68-PIM-5928,BMW,X3,2006-06-25,85535,2709,1896
21416,2018-10-09,22-HCP-4623,TESLA,T1,2003-03-24,41274,5361,279
21417,2018-01-25,04-LNA-3811,TOFAS,DOGAN,2009-02-08,182701,9817,1953
21418,2019-07-30,42-GSL-4869,SAAB,S2,2004-10-25,186650,5308,1971
21419,2018-02-08,62-OJZ-4048,FORD,KA,2002-02-09,127421,858,954
21420,2018-12-06,19-ISI-142,PEUGEOT,306,2006-03-22,157891,7929,1710
21421,2018-06-25,12-MOQ-9750,SAAB,S2,2017-11-01,66791,9349,643
21422,2019-06-20,38-CAM-9678,FIAT,500,2011-06-13,100073,3522,399
21423,2018-06-07,55-RLM-2217,PEUGEOT,206,2004-02-15,109271,5496,722
21424,2019-08-02,74-OMY-7888,FIAT,EGEA,2000-03-16,169819,3604,813
21425,2018-03-12,20-DBY-4896,TOFAS,SAHIN,2013-09-27,164990,9631,581
21426,2020-04-15,38-USM-9825,VOLKSWAGEN,JETTA,2017-08-29,9999,3896,558
21427,2020-05-23,38-BVP-470,FIAT,500,2008-10-24,58060,5945,1966
21428,2019-04-23,15-RDS-1459,SAAB,S1,2018-06-14,52465,9125,1293
21429,2019-10-18,33-UKS-3718,TOFAS,DOGAN,2013-02-24,95543,9819,274
21430,2019-05-11,51-TAP-6736,VOLKSWAGEN,JETTA,2017-07-08,70912,7995,1138
21431,2018-11-19,44-AEC-4989,SAAB,S4,2006-02-02,1293,9985,1255
21432,2019-07-18,19-HCV-6596,MERCEDES,S600,2017-07-12,4072,1088,1414
21433,2020-03-05,58-SBD-4775,MERCEDES,S600,2002-07-16,52855,8542,1891
21434,2020-02-13,79-NWI-3318,FORD,KA,2010-02-04,58012,6859,1015
21435,2019-07-22,43-KBU-4694,FORD,KA,2007-04-02,109900,3543,278
21436,2020-03-26,26-ZKJ-8208,VOLVO,V3,2010-10-19,1975,7217,1700
21437,2018-05-21,77-KJM-8061,BMW,X3,2013-11-20,132148,3484,1540
21438,2018-05-28,37-AUW-7333,FORD,FOCUS,2001-03-21,176974,6043,762
21439,2019-02-26,62-DAY-115,VOLVO,V1,2006-02-22,137213,1291,1724
21440,2019-02-15,14-MCU-5213,SAAB,S2,2013-11-01,128660,7676,1358
21441,2018-11-12,40-NYU-2858,VOLVO,V2,2015-12-09,137091,1798,1758
21442,2019-02-13,38-HAC-8736,AUDI,Q7,2005-12-02,166886,5254,570
21443,2019-08-07,51-CFB-8489,PEUGEOT,206,2017-09-17,32264,9648,1053
21444,2020-02-16,54-RYA-9394,TOFAS,KARTAL,2009-06-09,20966,2833,747
21445,2020-03-23,30-HZW-4740,TESLA,T1,2010-01-09,11827,9090,1406
21446,2019-07-23,80-PQK-2253,TESLA,T1,2017-12-04,12821,7477,479
21447,2018-03-03,81-XDN-9822,FIAT,DOBLO,2014-04-07,113322,8517,1221
21448,2020-01-08,24-USX-2456,VOLKSWAGEN,PASSAT,2019-08-06,194581,9204,936
21449,2018-09-20,05-BUH-4471,MERCEDES,C180,2003-01-22,199592,353,1053
21450,2020-03-18,71-VRR-1535,AUDI,Q3,2018-05-03,12689,3449,1910
21451,2019-12-26,45-CMG-8509,FIAT,500,2011-09-23,94148,1573,1762
21452,2018-10-24,41-DJK-6451,TESLA,T1,2015-06-19,67413,2293,1989
21453,2019-08-07,27-IFT-6055,VOLVO,V1,2004-02-02,75368,2897,509
21454,2020-03-10,78-OLU-4355,TESLA,T1,2020-02-13,113486,1317,1069
21455,2019-03-21,03-WED-5218,TOFAS,DOGAN,2004-07-25,71062,1845,706
21456,2019-07-23,77-DKX-215,MERCEDES,S350,2004-10-04,75941,1537,1308
21457,2018-08-14,61-FJI-3687,FORD,FIESTA,2001-08-01,143894,3294,866
21458,2018-11-03,81-HPH-3003,VOLKSWAGEN,JETTA,2005-04-24,56902,768,702
21459,2019-04-11,61-DBY-5011,MERCEDES,C180,2010-11-23,141726,2970,1379
21460,2018-03-28,75-RKY-4604,PEUGEOT,206,2018-01-17,56776,7757,1000
21461,2019-07-21,69-YRM-4050,SAAB,S1,2006-08-22,150554,1259,607
21462,2018-02-18,29-LUN-9324,FIAT,500L,2001-12-18,4679,8057,1039
21463,2018-11-16,71-NLY-172,PEUGEOT,407,2011-03-04,113453,826,1170
21464,2019-03-02,17-VYT-2471,BMW,X7,2009-07-04,109518,5804,1300
21465,2020-04-08,51-VMA-4883,PEUGEOT,306,2007-12-01,81665,544,659
21466,2019-01-06,24-GIB-6589,SAAB,S1,2016-11-23,4361,8332,1597
21467,2018-09-26,68-NJG-4189,AUDI,Q7,2010-11-27,134495,7384,276
21468,2020-01-12,18-FMM-6324,FIAT,EGEA,2006-08-14,43752,4120,915
21469,2019-01-23,49-YCL-9496,PEUGEOT,206,2013-05-17,63498,2635,1932
21470,2018-10-13,79-CEW-5913,PEUGEOT,407,2007-06-28,9406,8225,1402
21471,2020-03-10,66-XBF-4741,TESLA,T4,2008-11-28,9459,2076,1038
21472,2018-10-29,20-SIL-8609,VOLKSWAGEN,POLO,2000-09-11,156196,307,1999
21473,2018-11-30,07-YRO-9706,AUDI,Q7,2013-09-18,199753,2004,1797
21474,2018-04-25,46-DZF-5211,SAAB,S1,2005-10-09,137075,8022,1454
21475,2019-07-27,79-VRG-7877,SAAB,S1,2018-04-03,31916,8005,855
21476,2018-11-16,42-POR-505,SAAB,S4,2010-03-31,106252,6985,421
21477,2020-04-03,39-FUB-3304,PEUGEOT,206,2000-02-02,57598,8385,556
21478,2020-02-26,42-VSE-3607,BMW,X3,2005-11-20,103213,5774,819
21479,2019-07-25,56-KSB-7344,VOLKSWAGEN,JETTA,2008-04-27,58849,8323,1799
21480,2018-06-27,79-FBW-3952,VOLVO,V4,2005-04-09,86615,6321,1776
21481,2020-02-22,32-BSI-5825,AUDI,Q5,2000-07-24,140962,7161,1898
21482,2019-12-10,30-OWS-1663,MERCEDES,S350,2016-03-05,126776,1586,727
21483,2020-05-29,30-CZE-2591,VOLVO,V1,2001-09-19,193017,7377,903
21484,2020-04-02,57-WQR-9711,MERCEDES,S350,2006-07-30,183389,657,1150
21485,2020-04-13,31-TVX-8604,VOLVO,V1,2004-09-17,76584,8334,1193
21486,2019-02-24,41-VPM-723,BMW,X7,2003-08-12,129481,5044,518
21487,2018-07-28,05-AFS-9608,TOFAS,DOGAN,2012-09-25,169149,2916,963
21488,2020-05-14,02-PJL-8690,MERCEDES,C180,2016-10-05,110673,5806,1807
21489,2018-03-11,71-OIQ-7531,TOFAS,SAHIN,2002-12-10,104301,8130,1096
21490,2020-05-20,43-PVP-4749,FIAT,EGEA,2009-10-16,12243,9820,1132
21491,2020-05-06,23-DRI-5073,TOFAS,DOGAN,2002-08-27,146044,6376,1711
21492,2019-04-27,26-ABN-3891,FIAT,EGEA,2003-06-08,11019,2387,1451
21493,2019-03-28,41-EPR-2416,SAAB,S1,2011-03-11,89913,4596,872
21494,2020-01-26,07-JLZ-8568,MERCEDES,C180,2001-01-05,179756,5778,1275
21495,2019-12-09,45-RVB-3242,FORD,KA,2003-04-24,63843,7310,685
21496,2018-05-28,62-QEF-2427,SAAB,S4,2010-07-27,125925,6065,1026
21497,2020-03-31,09-VVB-3322,SAAB,S2,2011-07-18,131819,483,1859
21498,2020-04-28,12-VSW-5816,TESLA,T2,2001-08-02,189814,7592,631
21499,2019-04-16,47-GPD-7754,MERCEDES,E200,2009-02-08,105947,9004,1177
21500,2018-11-13,01-URT-818,VOLKSWAGEN,PASSAT,2006-07-18,143460,9455,1625
21501,2019-09-30,72-KET-180,VOLVO,V2,2003-09-26,27907,5954,1302
21502,2018-04-16,01-JNA-3225,BMW,X7,2003-01-02,140478,4997,635
21503,2018-02-13,23-BUV-7356,BMW,X7,2006-04-07,64348,4877,936
21504,2018-08-21,78-YWT-3914,FORD,FIESTA,2005-08-14,138436,695,1074
21505,2019-05-24,47-YLV-7086,MERCEDES,S600,2019-04-05,171291,9808,1752
21506,2019-04-26,31-BIN-7904,TESLA,T4,2007-02-28,14298,4460,1272
21507,2020-04-29,27-YMK-9380,TESLA,T3,2014-08-12,72447,8492,666
21508,2018-06-05,49-ZDZ-6941,SAAB,S1,2016-03-16,60846,6924,456
21509,2019-07-19,20-KXR-3421,MERCEDES,S600,2016-05-30,90665,7270,828
21510,2018-03-09,71-BME-6464,BMW,X5,2015-12-18,44522,7124,452
21511,2019-04-21,66-XJH-7171,TESLA,T3,2002-03-16,118473,714,1493
21512,2019-04-28,13-NHP-8534,AUDI,Q3,2018-12-21,153213,2873,1655
21513,2020-04-07,73-WNU-3417,TESLA,T1,2007-07-03,56774,8687,985
21514,2019-11-21,26-CHN-7402,TESLA,T2,2008-03-03,43976,156,905
21515,2018-10-15,09-AAD-5547,TESLA,T4,2009-07-18,25659,6722,364
21516,2018-06-02,71-BGH-8894,PEUGEOT,206,2003-03-02,61361,8953,1938
21517,2018-04-20,26-CGD-8602,BMW,X7,2017-01-13,161896,7941,1217
21518,2019-12-24,10-WUN-612,TESLA,T3,2007-06-23,24083,2956,1638
21519,2020-04-23,33-YPD-9143,MERCEDES,S350,2004-03-13,176903,1356,1918
21520,2020-04-29,34-KIW-8116,VOLVO,V1,2007-11-19,134183,2075,514
21521,2018-04-18,49-ZDR-9702,SAAB,S1,2009-01-05,14253,4181,256
21522,2018-11-17,53-ODK-9168,VOLKSWAGEN,PASSAT,2014-07-14,169370,4085,1637
21523,2018-07-18,66-LPE-610,AUDI,Q3,2004-06-26,67437,8756,590
21524,2018-08-30,48-KNS-3973,TESLA,T1,2016-09-11,103439,7137,1756
21525,2018-08-11,41-PTK-380,TESLA,T3,2013-07-12,70888,3497,1667
21526,2019-02-04,08-IXD-2199,SAAB,S4,2018-03-07,150186,7691,1818
21527,2018-04-14,70-KYH-8238,SAAB,S3,2004-10-21,106419,4299,1103
21528,2018-09-17,19-VJA-9696,TESLA,T1,2012-05-02,38636,4021,1663
21529,2018-07-09,64-KGC-5230,AUDI,Q5,2010-12-11,139380,2928,1102
21530,2019-06-08,63-RGI-6310,FIAT,DOBLO,2016-09-20,116749,5246,1621
21531,2020-02-21,54-KSF-8072,PEUGEOT,407,2011-06-15,46459,8279,1245
21532,2018-11-24,15-PVO-5111,AUDI,Q5,2011-07-14,7693,3010,444
21533,2019-12-20,19-HSD-6409,FORD,FIESTA,2012-11-09,59809,3042,1957
21534,2018-10-09,80-RHP-4769,FIAT,500,2008-09-09,186416,332,1730
21535,2019-02-12,24-CIW-5027,TOFAS,KARTAL,2007-10-13,194992,5211,1676
21536,2019-05-21,59-RSZ-7078,PEUGEOT,407,2002-09-23,136017,2264,1789
21537,2020-05-21,40-KSU-8862,TOFAS,DOGAN,2007-11-07,155046,8741,602
21538,2019-06-17,44-DOD-257,TESLA,T4,2016-11-11,165030,1303,1211
21539,2018-03-27,21-UTI-1325,VOLVO,V4,2002-12-07,113106,2294,601
21540,2018-07-31,74-SDD-6490,AUDI,Q7,2000-03-03,165157,162,1322
21541,2018-02-01,26-EKM-742,BMW,X7,2006-04-29,97422,6415,497
21542,2020-01-17,12-TIZ-3104,FIAT,500,2001-05-09,146665,4205,1688
21543,2018-06-28,31-YWC-6277,VOLVO,V1,2008-07-20,195633,4365,587
21544,2019-12-05,36-AFR-3697,FORD,KA,2001-06-10,85257,5716,1077
21545,2019-06-23,65-RME-695,PEUGEOT,206,2015-12-27,191021,5404,801
21546,2018-04-30,30-HPW-9826,MERCEDES,S350,2012-03-20,126086,834,1899
21547,2019-10-20,77-OBS-1348,BMW,X3,2010-10-01,26046,7807,575
21548,2018-12-04,77-ENS-219,AUDI,Q7,2018-03-19,11667,3049,331
21549,2020-02-17,32-OVN-4587,BMW,X7,2018-01-18,43137,5296,532
21550,2018-07-14,70-KFO-1801,BMW,X5,2006-11-05,179175,2817,273
21551,2018-09-22,75-YRV-6866,FORD,FOCUS,2017-10-24,141214,8767,1422
21552,2018-08-27,18-EHB-688,FIAT,DOBLO,2014-04-10,72360,540,1056
21553,2018-08-12,73-VIJ-7482,SAAB,S2,2014-06-21,88522,2163,496
21554,2019-01-17,24-XHK-5035,AUDI,A6,2005-01-30,30709,2330,913
21555,2019-08-02,12-RWM-6124,MERCEDES,S600,2009-10-24,116041,1087,492
21556,2018-04-17,03-AGW-9288,TOFAS,SAHIN,2015-04-21,27735,523,1794
21557,2020-05-24,59-FAX-7453,MERCEDES,S600,2014-04-06,162743,1993,490
21558,2019-03-25,37-HDA-4048,FIAT,DOBLO,2006-01-11,148861,5651,1948
21559,2018-07-21,77-HAZ-7433,FORD,FIESTA,2000-10-27,15234,9106,837
21560,2019-10-29,78-TZF-7245,TESLA,T4,2018-09-05,13858,249,1565
21561,2019-05-25,59-UTJ-6439,FORD,FIESTA,2010-08-21,169244,363,1627
21562,2020-05-28,06-TTZ-3821,VOLKSWAGEN,PASSAT,2019-11-29,48770,2282,1315
21563,2018-08-04,68-LAB-57,BMW,X5,2001-05-01,119880,951,1060
21564,2018-09-25,38-CRO-9290,TESLA,T1,2004-05-13,64101,7411,775
21565,2019-10-26,07-BXP-9016,VOLVO,V1,2001-12-15,150609,1513,486
21566,2019-05-03,49-KZS-8993,SAAB,S4,2015-09-23,159256,5779,430
21567,2020-03-11,52-FJS-3097,FIAT,DOBLO,2005-05-28,112470,7604,1767
21568,2019-10-03,52-TKA-6381,TOFAS,DOGAN,2005-09-27,16183,4854,1903
21569,2020-02-05,69-NOG-4689,BMW,X3,2007-10-07,175229,2726,1100
21570,2018-08-30,19-EKE-5729,PEUGEOT,407,2005-07-04,36284,3339,1367
21571,2019-02-02,63-YYH-8413,AUDI,A6,2002-09-05,142522,2852,1737
21572,2018-09-18,48-YIE-8414,TOFAS,KARTAL,2011-11-28,179951,9376,648
21573,2020-03-15,20-MFB-4611,BMW,X5,2004-04-30,86975,6422,1630
21574,2019-06-06,29-WYS-1420,SAAB,S3,2004-08-16,169775,976,921
21575,2020-03-01,30-AJJ-1868,FIAT,EGEA,2008-03-12,46042,3080,569
21576,2018-08-29,56-QIM-2681,SAAB,S1,2011-08-21,49167,3178,565
21577,2018-03-19,47-PMS-5490,SAAB,S1,2009-05-15,86493,218,1895
21578,2018-03-19,55-VIO-704,TESLA,T1,2015-12-20,199061,6032,1251
21579,2020-03-20,81-FYV-8488,FORD,FOCUS,2000-02-07,138866,8860,764
21580,2020-03-04,33-USO-7180,TOFAS,KARTAL,2006-06-21,125128,4165,374
21581,2020-03-03,61-TOI-9008,MERCEDES,S350,2018-11-25,144126,3623,341
21582,2020-04-29,59-BQU-5595,FIAT,DOBLO,2016-12-12,163222,741,1111
21583,2018-02-15,24-OFL-9059,TOFAS,SAHIN,2012-09-17,169671,3855,499
21584,2018-07-10,44-LZX-6048,BMW,X3,2007-06-13,64545,8335,1129
21585,2018-08-23,76-QEC-7734,TESLA,T1,2003-01-06,117120,1270,1922
21586,2019-07-08,10-OOH-6310,VOLVO,V2,2013-09-04,150364,4505,716
21587,2018-06-16,65-TWB-3728,SAAB,S2,2001-01-09,19919,6829,1204
21588,2019-04-04,28-CCD-8604,VOLVO,V1,2002-10-18,116655,7447,435
21589,2019-04-13,56-NHV-3511,FIAT,500L,2014-07-18,101851,7395,1173
21590,2019-01-29,07-YCL-9351,SAAB,S1,2005-12-01,117221,1774,547
21591,2020-04-10,53-BDW-9906,TOFAS,SAHIN,2020-01-24,23327,5268,665
21592,2020-02-03,03-HKO-8425,FORD,KA,2014-04-18,39311,1111,983
21593,2018-12-05,52-JQW-6190,TESLA,T2,2006-09-03,121354,5283,1496
21594,2019-12-16,71-FWJ-9495,TOFAS,SAHIN,2005-02-01,177711,3130,1710
21595,2018-11-30,11-YKC-773,TOFAS,DOGAN,2001-01-04,11244,9775,1635
21596,2018-01-31,70-INV-431,PEUGEOT,306,2015-11-10,88352,8124,659
21597,2019-07-06,37-QSU-9490,VOLKSWAGEN,PASSAT,2013-10-17,177918,9429,1127
21598,2019-09-11,05-FHB-7414,SAAB,S4,2012-02-15,177637,50,1910
